Currency,Date,SpotRate,1MF,2MF,3MF,6MF,12MF
USD/JPY,24/01/2017,112.88,112.7735,112.6683,112.4277,111.8972,110.6888
USD/JPY,23/01/2017,113.71,113.5969,113.4906,113.2492,112.7129,111.4673
USD/JPY,20/01/2017,115.36,115.2529,115.1475,114.8919,114.345,113.0732
USD/JPY,19/01/2017,114.5,114.3895,114.2814,114.0301,113.4701,112.2368
USD/JPY,18/01/2017,113.57,113.4597,113.3512,113.1035,112.5719,111.3334
USD/JPY,17/01/2017,112.81,112.6983,112.5857,112.3423,111.806,110.5901
USD/JPY,16/01/2017,114.21,114.0864,113.9732,113.7321,113.193,111.9494
USD/JPY,13/01/2017,114.6,114.4885,114.3772,114.1234,113.5749,112.3364
USD/JPY,12/1/2017,114.28,114.1671,114.0547,113.8042,113.2539,112.0173
USD/JPY,11/1/2017,116.38,116.2655,116.1461,115.9045,115.3689,114.1013
USD/JPY,10/1/2017,115.91,115.7847,115.664,115.4325,114.894,113.6559
USD/JPY,9/1/2017,116.81,116.6669,116.5426,116.3148,115.7701,114.5222
USD/JPY,6/1/2017,115.96,115.8163,115.6883,115.4659,114.929,113.7055
USD/JPY,5/1/2017,116.63,116.4949,116.3673,116.1425,115.607,114.3766
USD/JPY,4/1/2017,117.52,117.3861,117.2533,117.0336,116.5031,115.2461
USD/JPY,3/1/2017,118.35,118.1908,118.052,117.843,117.3051,116.0377
USD/JPY,2/1/2017,117.39,117.2007,117.0508,116.8517,116.3219,115.0696
USD/JPY,30/12/2016,116.95,116.7389,116.6155,116.4056,115.8717,114.6265
USD/JPY,29/12/2016,116.5,116.3203,116.1873,115.9853,115.4607,114.2154
USD/JPY,28/12/2016,117.8,117.5629,117.4365,117.2772,116.7449,115.5461
USD/JPY,27/12/2016,117.32,117.1138,116.9738,116.8313,116.308,115.126
USD/JPY,26/12/2016,117.16,116.9625,116.8171,116.6868,116.173,114.9656
USD/JPY,23/12/2016,117.48,117.2764,117.1383,117.0062,116.4809,115.2824
USD/JPY,22/12/2016,117.65,117.4562,117.311,117.1808,116.655,115.4657
USD/JPY,21/12/2016,117.63,117.4298,117.2784,117.1508,116.6199,115.4129
USD/JPY,20/12/2016,117.87,117.6587,117.5174,117.3875,116.851,115.6436
USD/JPY,19/12/2016,117.3,117.0888,116.9521,116.8233,116.293,115.0971
USD/JPY,16/12/2016,118.17,117.955,117.8013,117.6716,117.1291,115.9131
USD/JPY,15/12/2016,117.49,117.2604,117.1009,116.9642,116.4262,115.1905
USD/JPY,14/12/2016,115.24,115.0109,114.8677,114.7328,114.2052,113.0441
USD/JPY,13/12/2016,115.4,115.1624,115.0204,114.8867,114.3535,113.1973
USD/JPY,9/12/2016,114.62,114.4024,114.2547,114.1214,113.6014,112.4719
USD/JPY,8/12/2016,113.33,113.1202,112.9708,112.8438,112.3349,111.224
USD/JPY,7/12/2016,114.13,113.9016,113.7598,113.6296,113.1129,111.9733
USD/JPY,6/12/2016,114.08,113.8486,113.7079,113.5762,113.049,111.9079
USD/JPY,5/12/2016,114.27,114.0259,113.8851,113.7553,113.2302,112.0862
USD/JPY,2/12/2016,113.86,113.6327,113.4746,113.3492,112.8258,111.6908
USD/JPY,1/12/2016,114.2,113.9801,113.8168,113.6812,113.1754,112.0424
USD/JPY,30/11/2016,113.27,113.0337,112.8817,112.7521,112.2322,111.0968
USD/JPY,29/11/2016,111.99,111.7486,111.594,111.4659,110.9405,109.8265
USD/JPY,28/11/2016,112.48,112.3498,112.084,111.9534,111.426,110.3079
USD/JPY,25/11/2016,113.02,112.8976,112.6353,112.4965,111.9785,110.8572
USD/JPY,24/11/2016,113.08,112.9577,112.6905,112.5521,112.0364,110.9285
USD/JPY,23/11/2016,111.06,110.9408,110.6947,110.5455,110.071,109.0087
USD/JPY,22/11/2016,110.91,110.7885,110.5513,110.4001,109.926,108.868
USD/JPY,21/11/2016,111.09,110.9695,110.7372,110.5846,110.1164,109.0345
USD/JPY,18/11/2016,110.11,110.0121,109.7699,109.6345,109.1742,108.141
USD/JPY,17/11/2016,108.92,108.8267,108.5839,108.4542,107.9906,106.9841
USD/JPY,16/11/2016,109.67,109.5702,109.3408,109.1829,108.7299,107.6875
USD/JPY,15/11/2016,107.94,107.8364,107.6202,107.4761,107.0188,106.0251
USD/JPY,11/11/2016,106.46,106.3674,106.1492,106.0216,105.5871,104.6404
USD/JPY,10/11/2016,106.56,106.4636,106.2457,106.1256,105.688,104.7281
USD/JPY,9/11/2016,101.67,101.5662,101.3475,101.231,100.82,99.9295
USD/JPY,8/11/2016,104.43,104.3232,104.1336,104.0041,103.5689,102.6558
USD/JPY,7/11/2016,104.4,104.303,104.1033,103.972,103.5463,102.6237
USD/JPY,4/11/2016,102.97,102.8762,102.6706,102.5491,102.1254,101.2219
USD/JPY,3/11/2016,102.72,102.6273,102.4323,102.3189,101.9062,101.0351
USD/JPY,2/11/2016,103.77,103.6757,103.4797,103.366,102.9508,102.0607
USD/JPY,1/11/2016,104.87,104.7718,104.6007,104.4645,104.035,103.1391
USD/JPY,28/10/2016,105.33,105.2314,105.0432,104.9309,104.5115,103.5909
USD/JPY,27/10/2016,104.5,104.4077,104.2975,104.1056,103.7076,102.7731
USD/JPY,26/10/2016,104.28,104.1856,104.0793,103.8844,103.4764,102.5554
USD/JPY,25/10/2016,104.52,104.4179,104.3164,104.1319,103.7162,102.8045
USD/JPY,24/10/2016,104.03,103.9266,103.8256,103.6526,103.2482,102.3534
USD/JPY,21/10/2016,103.75,103.6506,103.5397,103.3724,102.9621,102.0698
USD/JPY,20/10/2016,103.7,103.598,103.4873,103.3214,102.911,102.027
USD/JPY,19/10/2016,103.36,103.262,103.1597,102.9726,102.5719,101.6852
USD/JPY,18/10/2016,103.95,103.844,103.7376,103.5445,103.1279,102.2258
USD/JPY,17/10/2016,104.12,104.0077,103.9063,103.7142,103.2903,102.3751
USD/JPY,14/10/2016,104.27,104.1623,104.0514,103.8599,103.4261,102.4907
USD/JPY,13/10/2016,103.77,103.6671,103.5532,103.3656,102.9405,102.0142
USD/JPY,10/10/2016,103.39,103.271,103.14,102.9694,102.5389,101.6097
USD/JPY,7/10/2016,103.69,103.5685,103.4635,103.2648,102.8321,101.8873
USD/JPY,6/10/2016,103.73,103.6107,103.5053,103.3147,102.8875,101.9474
USD/JPY,5/10/2016,103.11,103.0062,102.8901,102.6888,102.2829,101.3493
USD/JPY,4/10/2016,102.47,102.3499,102.237,102.0471,101.6322,100.7273
USD/JPY,3/10/2016,101.36,101.2299,101.1184,100.9306,100.52,99.6152
USD/JPY,30/09/2016,101.23,101.1012,100.9787,100.7929,100.3786,99.4904
USD/JPY,29/09/2016,101.41,101.2806,101.1641,100.9784,100.573,99.6904
USD/JPY,28/09/2016,100.71,100.5492,100.437,100.3189,99.8848,99.0093
USD/JPY,27/09/2016,100.29,100.129,100.0193,99.9001,99.4729,98.5891
USD/JPY,26/09/2016,100.44,100.2907,100.177,100.0685,99.6393,98.762
USD/JPY,23/09/2016,100.83,100.6854,100.5716,100.4601,100.0347,99.1519
USD/JPY,22/09/2016,100.68,100.5254,100.4085,100.2977,99.8646,98.979
USD/JPY,21/09/2016,101.36,101.2012,101.0801,100.9631,100.5211,99.6207
USD/JPY,20/09/2016,101.92,101.75,101.6263,101.5033,101.0669,100.1458
USD/JPY,19/09/2016,101.84,101.6744,101.5547,101.4353,100.983,100.0639
USD/JPY,16/09/2016,101.9,101.7342,101.6148,101.4957,101.0505,100.1484
USD/JPY,15/09/2016,102.28,102.1173,101.994,101.8803,101.4262,100.4976
USD/JPY,14/09/2016,102.95,102.7885,102.6693,102.5565,102.0881,101.135
USD/JPY,12/9/2016,102.55,102.3971,102.2709,102.1518,101.6906,100.7415
USD/JPY,9/9/2016,102.08,101.9292,101.8038,101.6894,101.2371,100.3094
USD/JPY,8/9/2016,101.48,101.3312,101.2025,101.0935,100.646,99.7401
USD/JPY,7/9/2016,101.66,101.5083,101.394,101.2749,100.8241,99.8955
USD/JPY,6/9/2016,103.31,103.1573,103.0422,102.9152,102.4471,101.4832
USD/JPY,2/9/2016,103.5,103.3501,103.2207,103.0962,102.6347,101.671
USD/JPY,1/9/2016,103.63,103.484,103.3514,103.2287,102.7594,101.7898
USD/JPY,31/08/2016,103.29,103.1445,103.0189,102.8901,102.4244,101.4457
USD/JPY,30/08/2016,102.27,102.1233,102.0011,101.8695,101.4073,100.459
USD/JPY,29/08/2016,102.19,102.0942,101.9239,101.7968,101.3321,100.3842
USD/JPY,26/08/2016,100.44,100.3451,100.1865,100.065,99.6156,98.7306
USD/JPY,25/08/2016,100.47,100.3751,100.2169,100.0982,99.6522,98.7797
USD/JPY,24/08/2016,100.36,100.2667,100.1119,99.9794,99.5303,98.64
USD/JPY,23/08/2016,100.14,100.0394,99.8903,99.7644,99.3059,98.4414
USD/JPY,22/08/2016,100.78,100.6734,100.527,100.4001,99.9473,99.0696
USD/JPY,19/08/2016,100.18,100.0813,99.9241,99.7977,99.3546,98.5032
USD/JPY,18/08/2016,100.3,100.1962,100.0405,99.9216,99.4846,98.6431
USD/JPY,16/08/2016,99.73,99.6236,99.4774,99.3534,98.9046,98.0982
USD/JPY,12/8/2016,102.13,102.0239,101.8601,101.7335,101.283,100.4093
USD/JPY,11/8/2016,101.33,101.223,101.0561,100.9404,100.4897,99.6275
USD/JPY,10/8/2016,101.23,101.1216,100.9526,100.8328,100.3735,99.498
USD/JPY,9/8/2016,102.26,102.1534,101.9965,101.8637,101.4157,100.5055
USD/JPY,8/8/2016,102.38,102.2629,102.116,101.9988,101.55,100.6668
USD/JPY,5/8/2016,101.17,101.0649,100.9175,100.8084,100.3845,99.5466
USD/JPY,4/8/2016,101.19,101.0882,100.9372,100.8359,100.4104,99.5733
USD/JPY,3/8/2016,101.14,101.0328,100.9,100.7802,100.3568,99.5073
USD/JPY,2/8/2016,101.81,101.7007,101.5711,101.4547,101.0223,100.1722
USD/JPY,1/8/2016,102.34,102.225,102.1021,101.9843,101.5622,100.7309
USD/JPY,29/07/2016,103.34,103.2364,103.0984,102.9883,102.566,101.6942
USD/JPY,28/07/2016,104.8,104.6829,104.5255,104.4047,103.9333,102.9869
USD/JPY,27/07/2016,105.69,105.56,105.439,105.2807,104.7999,103.811
USD/JPY,26/07/2016,104.27,104.147,104.0305,103.8812,103.3974,102.45
USD/JPY,25/07/2016,106.27,106.147,106.0317,105.8847,105.405,104.4344
USD/JPY,22/07/2016,106.21,106.0949,105.9728,105.8234,105.3507,104.3924
USD/JPY,21/07/2016,106.3,106.1762,106.0538,105.9068,105.425,104.4696
USD/JPY,20/07/2016,106.56,106.4413,106.3218,106.1699,105.7109,104.7965
USD/JPY,19/07/2016,105.79,105.662,105.5487,105.4,104.9432,104.031
USD/JPY,18/07/2016,105.69,105.5568,105.4483,105.2966,104.839,103.9334
USD/JPY,15/07/2016,105.83,105.694,105.5819,105.4349,104.979,104.0651
USD/JPY,14/07/2016,105.67,105.5599,105.4452,105.3043,104.8651,103.977
USD/JPY,13/07/2016,104.68,104.5743,104.4662,104.3155,103.8867,103.022
USD/JPY,12/7/2016,103.9,103.7927,103.688,103.5451,103.11,102.2625
USD/JPY,11/7/2016,101.95,101.8322,101.732,101.5911,101.1855,100.3444
USD/JPY,8/7/2016,100.42,100.3059,100.2011,100.0614,99.6571,98.8532
USD/JPY,7/7/2016,100.96,100.8534,100.7521,100.6146,100.22,99.4272
USD/JPY,5/7/2016,101.78,101.6873,101.5902,101.4505,101.0551,100.284
USD/JPY,4/7/2016,102.74,102.644,102.5475,102.408,102.026,101.237
USD/JPY,1/7/2016,102.56,102.4673,102.3644,102.224,101.8432,101.0666
USD/JPY,30/06/2016,102.75,102.6519,102.5522,102.4154,102.0332,101.2467
USD/JPY,29/06/2016,102.62,102.5138,102.4153,102.2724,101.88,101.1109
USD/JPY,28/06/2016,102.34,102.2165,102.115,102.0161,101.671,100.8688
USD/JPY,27/06/2016,101.54,101.4135,101.3163,101.2243,100.8829,100.1032
USD/JPY,24/06/2016,102.57,102.4288,102.3391,102.2513,101.9058,101.0936
USD/JPY,23/06/2016,105.49,105.3554,105.2605,105.1745,104.8099,103.9255
USD/JPY,22/06/2016,104.57,104.4291,104.3378,104.242,103.877,103.0008
USD/JPY,21/06/2016,104.72,104.5681,104.4829,104.39,104.0098,103.1593
USD/JPY,20/06/2016,104.55,104.4141,104.3239,104.2268,103.8615,102.9825
USD/JPY,17/06/2016,104.24,104.097,103.9986,103.9091,103.547,102.6682
USD/JPY,16/06/2016,104.29,104.1383,104.0376,103.9509,103.5828,102.6927
USD/JPY,15/06/2016,106.19,106.0295,105.9347,105.8195,105.4329,104.4963
USD/JPY,14/06/2016,105.95,105.794,105.7054,105.6044,105.2209,104.3077
USD/JPY,13/06/2016,106.06,105.9207,105.8211,105.7209,105.337,104.4292
USD/JPY,10/6/2016,106.86,106.7235,106.6215,106.5243,106.1332,105.2063
USD/JPY,9/6/2016,106.49,106.3622,106.2623,106.1672,105.7892,104.8633
USD/JPY,8/6/2016,107.06,106.9357,106.8464,106.7366,106.359,105.4352
USD/JPY,7/6/2016,107.76,107.6362,107.5482,107.4464,107.0632,106.143
USD/JPY,6/6/2016,107.07,106.9512,106.8594,106.759,106.3725,105.4328
USD/JPY,3/6/2016,108.91,108.7838,108.6797,108.5748,108.1642,107.1653
USD/JPY,2/6/2016,108.97,108.8432,108.7357,108.6336,108.2284,107.231
USD/JPY,1/6/2016,109.15,109.0199,108.9275,108.8089,108.408,107.4243
USD/JPY,31/05/2016,111.02,110.893,110.8028,110.6901,110.2793,109.2661
USD/JPY,30/05/2016,111.1,110.9901,110.8809,110.7698,110.3519,109.3325
USD/JPY,27/05/2016,109.68,109.6013,109.4685,109.3525,108.948,107.9759
